timestamp,batch_tokens
2026-06-09T05:10:11.780000,203
2026-06-09T05:10:11.953000,206
2026-06-09T05:10:12.133000,206
2026-06-09T05:10:12.309000,206
2026-06-09T05:10:12.467000,211
2026-06-09T05:10:12.628000,214
2026-06-09T05:10:12.801000,215
2026-06-09T05:10:12.972000,216
2026-06-09T05:10:13.136000,221
2026-06-09T05:10:13.316000,222
2026-06-09T05:10:13.471000,226
2026-06-09T05:10:13.642000,229
2026-06-09T05:10:13.818000,232
2026-06-09T05:10:13.995000,236
2026-06-09T05:10:14.158000,239
2026-06-09T05:10:14.349000,241
2026-06-09T05:10:14.513000,242
2026-06-09T05:10:14.708000,245
2026-06-09T05:10:14.911000,254
2026-06-09T05:10:15.064000,171
2026-06-09T05:10:15.221000,171
2026-06-09T05:10:15.380000,174
2026-06-09T05:10:15.535000,175
2026-06-09T05:10:15.697000,177
2026-06-09T05:10:15.852000,177
2026-06-09T05:10:16.009000,180
2026-06-09T05:10:16.164000,181
2026-06-09T05:10:16.318000,181
2026-06-09T05:10:16.464000,182
2026-06-09T05:10:16.618000,183
2026-06-09T05:10:16.779000,184
2026-06-09T05:10:16.931000,185
2026-06-09T05:10:19.039000,190
2026-06-09T05:10:19.197000,191
2026-06-09T05:10:19.374000,193
2026-06-09T05:10:19.543000,195
2026-06-09T05:10:19.725000,196
2026-06-09T05:10:19.895000,199
2026-06-09T05:10:20.073000,202
2026-06-09T05:10:20.255000,204
2026-06-09T05:10:20.432000,206
2026-06-09T05:10:20.595000,210
2026-06-09T05:10:20.757000,211
2026-06-09T05:10:20.925000,212
2026-06-09T05:10:21.099000,213
2026-06-09T05:10:21.270000,215
2026-06-09T05:10:21.440000,215
