rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
cb0abaf3b0cc435a80bec79592cf370f,36.9289,0.1463,9.4995,80,0.1184,0.2317,0,80,80,80,
fb511ae5cb4d4e6aa4b9e872136fca1a,41.0014,0.1398,10.3223,80,0.1289,0.2319,1,80,80,80,
e56ab1672c604f34afb8dbbe11fbda78,41.0720,0.1776,10.2518,80,0.1275,0.2319,0,80,80,80,
92d0a077705145f7aa46cc6b166774ee,41.1434,0.2237,10.2878,80,0.1274,0.2317,0,80,80,80,
297ea16281be44e19f6614e3febf56b6,41.2152,0.1518,10.2161,80,0.1274,0.2317,0,80,80,80,
8c72571783b34c3394cffd711919ee7c,41.2865,0.1795,10.2524,80,0.1275,0.2319,1,80,80,80,
bf631c0149fb4e048c9016e926dc4d8c,41.3578,0.1082,10.1814,80,0.1275,0.2320,0,80,80,80,
7289a27f911c414b992c6f900a8d7f9c,41.4293,0.1420,10.1101,80,0.1262,0.2319,0,80,80,80,
2f6142ab56724920a3e451cdf8e651d1,41.5002,0.1685,10.1477,80,0.1263,0.2317,0,80,80,80,
e82ad0cf3b0a4f08b722fdd98cdff64d,41.5725,0.1066,10.0755,80,0.1262,0.2317,1,80,80,80,
c91fd36804484ebbb28ed6355ee52467,41.6432,0.1403,10.0051,80,0.1249,0.2319,0,80,80,80,
0247160c4a5b4389b7a14205b0bad31c,41.7162,0.0877,10.0422,80,0.1260,0.2319,0,80,80,80,
7179190ef0c641ba949b7c67eb44bb20,41.7866,0.1237,9.9721,80,0.1247,0.2320,0,80,80,80,
8aafb39d578042c89f1161381caebbc0,41.8581,0.1519,10.0133,80,0.1248,0.2319,1,80,80,80,
a97f048b7013473f93f2c4d3c3953a1d,41.9295,0.0913,9.9421,80,0.1247,0.2317,0,80,80,80,
7c82b1ba1b0d421aa691621370aa86f3,42.0004,0.1266,9.8715,80,0.1234,0.2320,0,80,80,80,
39ec9d7d8b99497d9001c850eba6d981,42.0720,0.1748,9.9105,80,0.1232,0.2322,0,80,80,80,
c33d30c695b44af3960316da3057d115,42.1433,0.2094,9.9474,80,0.1233,0.2317,1,80,80,80,
453e8c41e6c94db5a2646c90b3aa3c2d,42.2151,0.1376,9.8757,80,0.1233,0.2320,0,80,80,80,
d911d1418bcc4565b4287989b6f98625,42.2860,0.1742,9.8048,80,0.1219,0.2320,0,80,80,80,
e0a6d07d2cd34b68ad6bfb93023bcb4e,42.3578,0.2131,9.8431,80,0.1219,0.2317,0,80,80,80,
d965d417b37e44b6b806a0d2f1d72d1d,42.4294,0.1415,9.7715,80,0.1219,0.2317,1,80,80,80,
b3e482d905034384a9fafa6bc5195e87,42.5005,0.1813,9.7003,80,0.1205,0.2319,0,80,80,80,
656f90d83983482ba37d28dbf6b6c03b,42.5720,0.2295,9.7347,80,0.1203,0.2322,0,80,80,80,
2969680f27084aad8708580cf5bcf743,42.6436,0.1578,9.6633,80,0.1203,0.2320,0,80,80,80,
d135bd567aea426ab389a1f2a98deece,42.7151,0.1949,9.6970,80,0.1203,0.2317,1,80,80,80,
84acbf9cbc474015b8a4bad2277128eb,42.7863,0.1238,9.6260,80,0.1203,0.2320,0,80,80,80,
60d56ca2fa5f4c59a08dabd216ae6a19,42.8577,0.1611,9.5547,80,0.1189,0.2320,0,80,80,80,
284793624abe433a8e474a239710804e,42.9292,0.2161,9.5899,80,0.1187,0.2265,0,80,80,80,
21e93a0fee8c40069248a1908dd56e44,47.0007,0.1794,9.4919,80,0.1179,0.2268,1,80,80,80,
1bef853b68ce4278aaa4e0f946812a5c,47.0722,0.2187,9.4206,80,0.1165,0.2262,0,80,80,80,
781bcd17e5744201aa0ef55d128c655e,47.1433,0.1476,9.3495,80,0.1165,0.2262,0,80,80,80,
70fe4e6c2b9242d7ad98193ca9752144,47.2152,0.1773,9.3880,80,0.1166,0.2263,0,80,80,80,
d4f80ee2ffb1447fb54fb71b9dd122ad,47.2860,0.1065,9.3174,80,0.1166,0.2263,1,80,80,80,
c04e361da9ef404b840526b836d30719,47.3592,0.1428,9.2443,80,0.1152,0.2265,0,80,80,80,
cbfea3d5273b41c4b177754dc1bcc262,47.4297,0.0936,9.2831,80,0.1163,0.2265,0,80,80,80,
d505511e584a40639d934ec6ff90f060,47.5003,0.1313,9.2125,80,0.1150,0.2265,0,80,80,80,
f50f515600364d6095f72b6975deaa91,47.5724,0.1625,9.2481,80,0.1150,0.2263,1,80,80,80,
bb253a5f338844cdb8ee156781511f99,47.6438,0.2020,9.1768,80,0.1136,0.2263,0,80,80,80,
1180458b05c1475cb6e4968defa4fccb,47.7147,0.1311,9.1060,80,0.1136,0.2265,0,80,80,80,
e6deba14cb1541bba41eb67ffe5cde2d,47.7861,0.1788,9.1420,80,0.1135,0.2262,0,80,80,80,
bcb1c8f5ba2b46baad39c09d9952b55c,47.8580,0.2063,9.1744,80,0.1135,0.2263,1,80,80,80,
26b1af2676d8443093b622deb9226a05,47.9295,0.1348,9.1029,80,0.1135,0.2265,0,80,80,80,
283a90f4c0e24cabb5796de9affc3557,48.0002,0.1742,9.0320,80,0.1121,0.2268,0,80,80,80,
885621489a114153974dfb47596516e3,48.0724,0.2037,9.0703,80,0.1122,0.2265,0,80,80,80,
edfae24772a44de080896a956b5d7e27,48.1440,0.1322,8.9986,80,0.1122,0.2268,1,80,80,80,
b9907eb01abb4031a0a0b3b12047ad4b,48.2145,0.1683,8.9280,80,0.1109,0.2265,0,80,80,80,
a2ca7d648aca41eca82976c16da8451c,48.2863,0.2137,8.9606,80,0.1107,0.2265,0,80,80,80,
4dd269e1ffe74b92b90789ae09621970,48.3583,0.1418,8.8888,80,0.1107,0.2262,0,80,80,80,
2bf09bacc0b242ee94fa967cfa4c898b,48.4293,0.1715,8.9250,80,0.1108,0.2262,1,80,80,80,
d29e8333daef4ae8a7d5a62619143c65,48.5001,0.2077,8.8540,80,0.1094,0.2263,0,80,80,80,
5676f58e262a40a6b174754fb740dcec,48.5735,0.1343,8.7807,80,0.1094,0.2263,0,80,80,80,
df6317e7f41143bbaf7048861f8ea8b4,48.6440,0.1624,8.8012,80,0.1094,0.2268,0,80,80,80,
2a89d4e538f042d7b96dc82a30002a5b,48.7150,0.1017,8.7303,80,0.1092,0.2263,1,80,80,80,
540224caeebf4c09af5b9825c2679436,48.7865,0.1360,8.6588,80,0.1079,0.2263,0,80,80,80,
3c7f592ef8f9421bab242e785ec681dc,48.8578,0.0854,8.5880,80,0.1076,0.2175,0,80,80,80,
d225b1cdbffd4a9b9a65f303718dad27,48.9296,0.1193,8.5161,80,0.1063,0.1136,0,80,80,80,
