rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
be65a618165841399c193256c6bc1dd0,35.1431,0.0238,0.8446,80,0.0104,0.0240,1,80,80,80,
e16104362bbd4c4183f64d82aec14a79,35.2153,0.0220,0.8458,80,0.0104,0.0241,0,80,80,80,
3f8aa59ff27e42f38f1e6f4acc05c4bb,35.2863,0.0234,0.8465,80,0.0104,0.0241,1,80,80,80,
5a7017ae232444e69ff15fe43ab83f2b,35.3580,0.0223,0.8489,80,0.0105,0.0241,0,80,80,80,
18401b45d5164f419656235d83d653ea,35.4294,0.0221,0.8536,80,0.0105,0.0240,1,80,80,80,
7ce3867db6114704970bd0f05bb3d47c,35.5003,0.0248,0.8562,80,0.0105,0.0240,0,80,80,80,
1ec5db5fe15c47eeb0e342cd82a27a3c,35.5725,0.0231,0.8670,80,0.0107,0.0255,1,80,80,80,
3daa18be0ad0415c9de0da57894f5da6,35.6433,0.0222,0.8685,80,0.0107,0.0254,0,80,80,80,
455d84935d7245e5a77a149e45541c44,35.7150,0.0241,0.8719,80,0.0107,0.0254,1,80,80,80,
0ff76cbd44e5425f97dfda74d2eb3dbc,35.7864,0.0314,0.8901,80,0.0109,0.0255,0,80,80,80,
9b0e21155c084d2e9d602d426129f0b2,35.8575,0.0240,0.8740,80,0.0108,0.0255,1,80,80,80,
7e3e3f4e006c4ff2b83b2bf41d376841,35.9295,0.0296,0.8872,80,0.0109,0.0254,0,80,80,80,
333c1581125243eab57b4b87a0327bd3,36.0002,0.0234,0.8709,80,0.0107,0.0254,1,80,80,80,
b0c697334ed6445f8341e170ced39c5d,36.0719,0.0228,0.8696,80,0.0107,0.0255,0,80,80,80,
7bdf3a6c318c49f3b111cca710bb2bdc,36.1430,0.0260,0.8744,80,0.0107,0.0254,1,80,80,80,
4f4833262afc454786af85bf6810398c,36.2150,0.0254,0.8670,80,0.0107,0.0254,0,80,80,80,
fe3c4e7b727044d7a3afaa9cb622264d,36.2862,0.0223,0.8505,80,0.0105,0.0254,1,80,80,80,
9841a75b78214512a19a7658f7131107,36.3578,0.0249,0.8428,80,0.0104,0.0218,0,80,80,80,
deac264afd8f4e619e2eb2af7fede8d3,36.4287,0.0277,0.8308,80,0.0102,0.0218,1,80,80,80,
73cfa703357c438d931275014915d155,36.5010,0.0203,0.8148,80,0.0101,0.0217,0,80,80,80,
ba0bffdbd077480a8899ab1de782336d,36.5720,0.0250,0.8109,80,0.0099,0.0217,1,80,80,80,
9b945138dfa548679f672c33cbb2b962,36.6438,0.0216,0.7930,80,0.0098,0.0194,0,80,80,80,
04fd039ab727432fb758079b68ca8101,36.7149,0.0253,0.7892,80,0.0097,0.0196,1,80,80,80,
314f6f0a52f54a3b98d3b4454c5d38e8,36.7860,0.0205,0.7610,80,0.0094,0.0188,0,80,80,80,
debbd31107434f92b9efaf5f90186c9a,36.8576,0.0226,0.7384,80,0.0091,0.0186,1,80,80,80,
fad934b4a4534551903e977289f6f568,36.9294,0.0214,0.6770,80,0.0083,0.0132,0,80,80,80,
979587ad22174396bb049ca9e33e44b4,41.0040,0.0208,0.7818,80,0.0096,0.0202,1,80,80,80,
579be5c0f9ab4bcba28061307b4b2252,41.0716,0.0205,0.8224,80,0.0102,0.0202,0,80,80,80,
d0806a0b226f4deba4a028cd3d404019,41.1438,0.0219,0.8406,80,0.0104,0.0202,1,80,80,80,
1d9be28e80224d2d8226580c58bb31d8,41.2145,0.0213,0.8405,80,0.0104,0.0202,0,80,80,80,
