rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
ecdbc3d6bddd462e8a28c9e61b893fae,29.3593,0.1603,9.4414,80,0.1175,0.2214,0,80,80,80,
4e6c552c89504f9b9aaf34903f54b2a9,29.4294,0.2151,9.4820,80,0.1173,0.2214,0,80,80,80,
23cd5869a5394b7ca8adb2614449b556,29.5003,0.1443,9.4114,80,0.1173,0.2213,0,80,80,80,
20f71fa1afaa438996f241b2306724c9,29.5726,0.0977,9.4452,80,0.1183,0.2214,1,80,80,80,
14bc3eb5bba54165869e48ad4ff74d99,29.6432,0.1358,9.3747,80,0.1169,0.2214,0,80,80,80,
b4d724dba6594659a3516337b9ceae09,29.7145,0.0872,9.4114,80,0.1180,0.2213,0,80,80,80,
945b20dac76b4ac39920c706f178d1ba,29.7861,0.1259,9.3395,80,0.1166,0.2214,0,80,80,80,
345beca71e9a438b8f528723c3d7c683,29.8578,0.1830,9.3777,80,0.1164,0.2214,1,80,80,80,
735a607784b84e6b843560c7784a0549,29.9294,0.2350,9.4163,80,0.1162,0.2214,0,80,80,80,
49fa1a57b80845799434c31546c42381,30.0012,0.1633,9.3448,80,0.1162,0.2214,0,80,80,80,
744cd820467847829817801e520da7b7,30.0717,0.2172,9.3837,80,0.1160,0.2214,0,80,80,80,
095650daf14747f3be9d3945fe7ff4aa,30.1432,0.1457,9.3123,80,0.1160,0.2213,1,80,80,80,
3aa626aacaad40918871d677800a45ee,30.2144,0.1954,9.3541,80,0.1159,0.2214,0,80,80,80,
4c1d754a947c41b0ae3305b87fdcaf82,30.2861,0.1238,9.2822,80,0.1159,0.2215,0,80,80,80,
340fca05fef5425eb7707d04be47022f,30.3573,0.1742,9.3250,80,0.1158,0.2214,0,80,80,80,
4deacd100b0e4084adb0e3bc772db02b,30.4292,0.2310,9.3664,80,0.1156,0.2214,1,80,80,80,
5fa2a4fb9f8e45e9a0a674e2ff0cd03e,30.5008,0.1594,9.2949,80,0.1156,0.2214,0,80,80,80,
48a41f93900441f99abf9d8b139bb586,30.5725,0.2109,9.3334,80,0.1155,0.2214,0,80,80,80,
31afbb9dc02446eda58192dd73ad591a,30.6432,0.1402,9.2628,80,0.1155,0.2214,0,80,80,80,
94365c4266f546c1a84c02313634a401,30.7145,0.0931,9.3008,80,0.1166,0.2214,1,80,80,80,
f755cce4063540f7a67a4ab5f2e135dd,30.7866,0.1305,9.2289,80,0.1152,0.2214,0,80,80,80,
efc775369fa34724b6807bf0de9fa4aa,30.8577,0.1800,9.2682,80,0.1150,0.2213,0,80,80,80,
5d632fa1957c44fdac0c2780e1723ee8,30.9299,0.2259,9.3090,80,0.1150,0.2214,0,80,80,80,
c50af92bbbf14d39b88247117b4de480,35.0007,0.1652,9.5004,80,0.1182,0.2300,1,80,80,80,
ba497e7209e345c98e46d7668fe88aa9,35.0722,0.2152,9.5410,80,0.1180,0.2300,0,80,80,80,
a200aaedf8b94a9590e0c4696967514f,35.1431,0.1443,9.4709,80,0.1181,0.2299,0,80,80,80,
4a6511e3c3d5472fa1a204992f36a38f,35.2158,0.0955,9.5100,80,0.1192,0.2301,0,80,80,80,
5c8a900a0ae046ad81fcad0f2cca55da,35.2862,0.1397,9.4393,80,0.1177,0.2299,1,80,80,80,
